time,光伏功率(kW),光伏可用功率(kW),弃光功率(kW),正向有功总电能
2026-02-26 15:42:00,39.648,39.648,0.0,487.7
2026-02-26 15:43:00,39.396,39.396,0.0,488.3566
2026-02-26 15:44:00,39.144,39.144,0.0,489.009
2026-02-26 15:45:00,38.89,38.89,0.0,489.6571
2026-02-26 15:46:00,38.636,38.636,0.0,490.3011
2026-02-26 15:47:00,38.381,38.381,0.0,490.9407
2026-02-26 15:48:00,38.125,38.125,0.0,491.5761
2026-02-26 15:49:00,37.868,37.868,0.0,492.2073
2026-02-26 15:50:00,37.611,37.611,0.0,492.8341
2026-02-26 15:51:00,37.353,37.353,0.0,493.4567
2026-02-26 15:52:00,37.094,37.094,0.0,494.0749
2026-02-26 15:53:00,36.835,36.835,0.0,494.6888
2026-02-26 15:54:00,36.575,36.575,0.0,495.2984
2026-02-26 15:55:00,36.314,36.314,0.0,495.9037
2026-02-26 15:56:00,36.053,36.053,0.0,496.5045
2026-02-26 15:57:00,35.791,35.791,0.0,497.101
2026-02-26 15:58:00,35.528,35.528,0.0,497.6932
2026-02-26 15:59:00,35.264,35.264,0.0,498.2809
2026-02-26 16:00:00,35.0,35.0,0.0,498.8642
2026-02-26 16:01:00,34.735,34.735,0.0,499.4432
2026-02-26 16:02:00,34.47,34.47,0.0,500.0177
2026-02-26 16:03:00,34.203,34.203,0.0,500.5877
2026-02-26 16:04:00,33.937,33.937,0.0,501.1533
2026-02-26 16:05:00,33.669,33.669,0.0,501.7145
2026-02-26 16:06:00,33.401,33.401,0.0,502.2712
2026-02-26 16:07:00,33.132,33.132,0.0,502.8234
2026-02-26 16:08:00,32.863,32.863,0.0,503.3711
2026-02-26 16:09:00,32.593,32.593,0.0,503.9143
2026-02-26 16:10:00,32.322,32.322,0.0,504.453
2026-02-26 16:11:00,32.051,32.051,0.0,504.9872
2026-02-26 16:12:00,31.779,31.779,0.0,505.5169
2026-02-26 16:13:00,31.507,31.507,0.0,506.042
2026-02-26 16:14:00,31.234,31.234,0.0,506.5625
2026-02-26 16:15:00,30.96,30.96,0.0,507.0785
2026-02-26 16:16:00,30.686,30.686,0.0,507.59
2026-02-26 16:17:00,30.411,30.411,0.0,508.0968
2026-02-26 16:18:00,30.136,30.136,0.0,508.5991
2026-02-26 16:19:00,29.86,29.86,0.0,509.0967
2026-02-26 16:20:00,29.583,29.583,0.0,509.5898
2026-02-26 16:21:00,29.306,29.306,0.0,510.0782
2026-02-26 16:22:00,29.029,29.029,0.0,510.562
2026-02-26 16:23:00,28.75,28.75,0.0,511.0412
2026-02-26 16:24:00,28.472,28.472,0.0,511.5157
2026-02-26 16:25:00,28.192,28.192,0.0,511.9856
2026-02-26 16:26:00,27.912,27.912,0.0,512.4508
2026-02-26 16:27:00,27.632,27.632,0.0,512.9114
2026-02-26 16:28:00,27.351,27.351,0.0,513.3672
2026-02-26 16:29:00,27.07,27.07,0.0,513.8184
2026-02-26 16:30:00,26.788,26.788,0.0,514.2648
2026-02-26 16:31:00,26.505,26.505,0.0,514.7066
2026-02-26 16:32:00,26.222,26.222,0.0,515.1436
2026-02-26 16:33:00,25.939,25.939,0.0,515.576
2026-02-26 16:34:00,25.655,25.655,0.0,516.0035
2026-02-26 16:35:00,25.371,25.371,0.0,516.4264
2026-02-26 16:36:00,25.086,25.086,0.0,516.8445
2026-02-26 16:37:00,24.8,24.8,0.0,517.2578
2026-02-26 16:38:00,24.515,24.515,0.0,517.6664
2026-02-26 16:39:00,24.228,24.228,0.0,518.0702
2026-02-26 16:40:00,23.941,23.941,0.0,518.4692
2026-02-26 16:41:00,23.654,23.654,0.0,518.8635
2026-02-26 16:42:00,23.366,23.366,0.0,519.2529
2026-02-26 16:43:00,23.078,23.078,0.0,519.6375
2026-02-26 16:44:00,22.79,22.79,0.0,520.0174
2026-02-26 16:45:00,22.501,22.501,0.0,520.3924
2026-02-26 16:46:00,22.211,22.211,0.0,520.7626
2026-02-26 16:47:00,21.921,21.921,0.0,521.1279
2026-02-26 16:48:00,21.631,21.631,0.0,521.4884
2026-02-26 16:49:00,21.341,21.341,0.0,521.8441
2026-02-26 16:50:00,21.049,21.049,0.0,522.1949
2026-02-26 16:51:00,20.758,20.758,0.0,522.5409
2026-02-26 16:52:00,20.466,20.466,0.0,522.882
2026-02-26 16:53:00,20.174,20.174,0.0,523.2182
2026-02-26 16:54:00,19.881,19.881,0.0,523.5496
2026-02-26 16:55:00,19.588,19.588,0.0,523.8761
2026-02-26 16:56:00,19.295,19.295,0.0,524.1976
2026-02-26 16:57:00,19.001,19.001,0.0,524.5143
2026-02-26 16:58:00,18.707,18.707,0.0,524.8261
2026-02-26 16:59:00,18.412,18.412,0.0,525.133
2026-02-26 17:00:00,18.117,18.117,0.0,525.4349
2026-02-26 17:01:00,17.822,17.822,0.0,525.732
2026-02-26 17:02:00,17.527,17.527,0.0,526.0241
2026-02-26 17:03:00,17.231,17.231,0.0,526.3112
2026-02-26 17:04:00,16.935,16.935,0.0,526.5935
2026-02-26 17:05:00,16.638,16.638,0.0,526.8708
2026-02-26 17:06:00,16.341,16.341,0.0,527.1431
2026-02-26 17:07:00,16.044,16.044,0.0,527.4105
2026-02-26 17:08:00,15.747,15.747,0.0,527.673
2026-02-26 17:09:00,15.449,15.449,0.0,527.9305
2026-02-26 17:10:00,15.151,15.151,0.0,528.183
2026-02-26 17:11:00,14.852,14.852,0.0,528.4305
2026-02-26 17:12:00,14.554,14.554,0.0,528.6731
2026-02-26 17:13:00,14.255,14.255,0.0,528.9107
2026-02-26 17:14:00,13.956,13.956,0.0,529.1433
2026-02-26 17:15:00,13.656,13.656,0.0,529.3709
2026-02-26 17:16:00,13.357,13.357,0.0,529.5935
2026-02-26 17:17:00,13.057,13.057,0.0,529.8111
2026-02-26 17:18:00,12.756,12.756,0.0,530.0237
2026-02-26 17:19:00,12.456,12.456,0.0,530.2313
2026-02-26 17:20:00,12.155,12.155,0.0,530.4339
2026-02-26 17:21:00,11.854,11.854,0.0,530.6315
2026-02-26 17:22:00,11.553,11.553,0.0,530.824
2026-02-26 17:23:00,11.252,11.252,0.0,531.0115
2026-02-26 17:24:00,10.95,10.95,0.0,531.1941
2026-02-26 17:25:00,10.649,10.649,0.0,531.3715
2026-02-26 17:26:00,10.347,10.347,0.0,531.544
2026-02-26 17:27:00,10.044,10.044,0.0,531.7114
2026-02-26 17:28:00,9.742,9.742,0.0,531.8737
2026-02-26 17:29:00,9.44,9.44,0.0,532.0311
2026-02-26 17:30:00,9.137,9.137,0.0,532.1834
2026-02-26 17:31:00,8.834,8.834,0.0,532.3306
2026-02-26 17:32:00,8.531,8.531,0.0,532.4728
2026-02-26 17:33:00,8.228,8.228,0.0,532.6099
2026-02-26 17:34:00,7.924,7.924,0.0,532.742
2026-02-26 17:35:00,7.621,7.621,0.0,532.869
2026-02-26 17:36:00,7.317,7.317,0.0,532.9909
2026-02-26 17:37:00,7.013,7.013,0.0,533.1078
2026-02-26 17:38:00,6.709,6.709,0.0,533.2196
2026-02-26 17:39:00,6.405,6.405,0.0,533.3264
2026-02-26 17:40:00,6.101,6.101,0.0,533.4281
2026-02-26 17:41:00,5.797,5.797,0.0,533.5247
2026-02-26 17:42:00,5.492,5.492,0.0,533.6162
2026-02-26 17:43:00,5.188,5.188,0.0,533.7027
2026-02-26 17:44:00,4.883,4.883,0.0,533.7841
2026-02-26 17:45:00,4.578,4.578,0.0,533.8604
2026-02-26 17:46:00,4.273,4.273,0.0,533.9316
2026-02-26 17:47:00,3.968,3.968,0.0,533.9977
2026-02-26 17:48:00,3.664,3.664,0.0,534.0588
2026-02-26 17:49:00,3.358,3.358,0.0,534.1148
2026-02-26 17:50:00,3.053,3.053,0.0,534.1656
2026-02-26 17:51:00,2.748,2.748,0.0,534.2114
2026-02-26 17:52:00,2.443,2.443,0.0,534.2522
2026-02-26 17:53:00,2.138,2.138,0.0,534.2878
2026-02-26 17:54:00,1.832,1.832,0.0,534.3183
2026-02-26 17:55:00,1.527,1.527,0.0,534.3438
2026-02-26 17:56:00,1.222,1.222,0.0,534.3641
2026-02-26 17:57:00,0.916,0.916,0.0,534.3794
2026-02-26 17:58:00,0.611,0.611,0.0,534.3896
2026-02-26 17:59:00,0.305,0.305,0.0,534.3947
2026-02-26 18:00:00,0.0,0.0,0.0,534.3947
2026-02-26 18:01:00,0.0,0.0,0.0,534.3947
2026-02-26 18:02:00,0.0,0.0,0.0,534.3947
2026-02-26 18:03:00,0.0,0.0,0.0,534.3947
2026-02-26 18:04:00,0.0,0.0,0.0,534.3947
2026-02-26 18:05:00,0.0,0.0,0.0,534.3947
2026-02-26 18:06:00,0.0,0.0,0.0,534.3947
2026-02-26 18:07:00,0.0,0.0,0.0,534.3947
2026-02-26 18:08:00,0.0,0.0,0.0,534.3947
2026-02-26 18:09:00,0.0,0.0,0.0,534.3947
2026-02-26 18:10:00,0.0,0.0,0.0,534.3947
2026-02-26 18:11:00,0.0,0.0,0.0,534.3947
2026-02-26 18:12:00,0.0,0.0,0.0,534.3947
2026-02-26 18:13:00,0.0,0.0,0.0,534.3947
2026-02-26 18:14:00,0.0,0.0,0.0,534.3947
2026-02-26 18:15:00,0.0,0.0,0.0,534.3947
2026-02-26 18:16:00,0.0,0.0,0.0,534.3947
2026-02-26 18:17:00,0.0,0.0,0.0,534.3947
2026-02-26 18:18:00,0.0,0.0,0.0,534.3947
2026-02-26 18:19:00,0.0,0.0,0.0,534.3947
2026-02-26 18:20:00,0.0,0.0,0.0,534.3947
2026-02-26 18:21:00,0.0,0.0,0.0,534.3947
2026-02-26 18:22:00,0.0,0.0,0.0,534.3947
2026-02-26 18:23:00,0.0,0.0,0.0,534.3947
2026-02-26 18:24:00,0.0,0.0,0.0,534.3947
2026-02-26 18:25:00,0.0,0.0,0.0,534.3947
2026-02-26 18:26:00,0.0,0.0,0.0,534.3947
2026-02-26 18:27:00,0.0,0.0,0.0,534.3947
2026-02-26 18:28:00,0.0,0.0,0.0,534.3947
2026-02-26 18:29:00,0.0,0.0,0.0,534.3947
2026-02-26 18:30:00,0.0,0.0,0.0,534.3947
2026-02-26 18:31:00,0.0,0.0,0.0,534.3947
2026-02-26 18:32:00,0.0,0.0,0.0,534.3947
2026-02-26 18:33:00,0.0,0.0,0.0,534.3947
2026-02-26 18:34:00,0.0,0.0,0.0,534.3947
2026-02-26 18:35:00,0.0,0.0,0.0,534.3947
2026-02-26 18:36:00,0.0,0.0,0.0,534.3947
2026-02-26 18:37:00,0.0,0.0,0.0,534.3947
2026-02-26 18:38:00,0.0,0.0,0.0,534.3947
2026-02-26 18:39:00,0.0,0.0,0.0,534.3947
2026-02-26 18:40:00,0.0,0.0,0.0,534.3947
2026-02-26 18:41:00,0.0,0.0,0.0,534.3947
2026-02-26 18:42:00,0.0,0.0,0.0,534.3947
2026-02-26 18:43:00,0.0,0.0,0.0,534.3947
2026-02-26 18:44:00,0.0,0.0,0.0,534.3947
2026-02-26 18:45:00,0.0,0.0,0.0,534.3947
2026-02-26 18:46:00,0.0,0.0,0.0,534.3947
2026-02-26 18:47:00,0.0,0.0,0.0,534.3947
2026-02-26 18:48:00,0.0,0.0,0.0,534.3947
2026-02-26 18:49:00,0.0,0.0,0.0,534.3947
2026-02-26 18:50:00,0.0,0.0,0.0,534.3947
2026-02-26 18:51:00,0.0,0.0,0.0,534.3947
2026-02-26 18:52:00,0.0,0.0,0.0,534.3947
2026-02-26 18:53:00,0.0,0.0,0.0,534.3947
2026-02-26 18:54:00,0.0,0.0,0.0,534.3947
2026-02-26 18:55:00,0.0,0.0,0.0,534.3947
2026-02-26 18:56:00,0.0,0.0,0.0,534.3947
2026-02-26 18:57:00,0.0,0.0,0.0,534.3947
2026-02-26 18:58:00,0.0,0.0,0.0,534.3947
2026-02-26 18:59:00,0.0,0.0,0.0,534.3947
2026-02-26 19:00:00,0.0,0.0,0.0,534.3947
2026-02-26 19:01:00,0.0,0.0,0.0,534.3947
2026-02-26 19:02:00,0.0,0.0,0.0,534.3947
2026-02-26 19:03:00,0.0,0.0,0.0,534.3947
2026-02-26 19:04:00,0.0,0.0,0.0,534.3947
2026-02-26 19:05:00,0.0,0.0,0.0,534.3947
2026-02-26 19:06:00,0.0,0.0,0.0,534.3947
2026-02-26 19:07:00,0.0,0.0,0.0,534.3947
2026-02-26 19:08:00,0.0,0.0,0.0,534.3947
2026-02-26 19:09:00,0.0,0.0,0.0,534.3947
2026-02-26 19:10:00,0.0,0.0,0.0,534.3947
2026-02-26 19:11:00,0.0,0.0,0.0,534.3947
2026-02-26 19:12:00,0.0,0.0,0.0,534.3947
2026-02-26 19:13:00,0.0,0.0,0.0,534.3947
2026-02-26 19:14:00,0.0,0.0,0.0,534.3947
2026-02-26 19:15:00,0.0,0.0,0.0,534.3947
2026-02-26 19:16:00,0.0,0.0,0.0,534.3947
2026-02-26 19:17:00,0.0,0.0,0.0,534.3947
2026-02-26 19:18:00,0.0,0.0,0.0,534.3947
2026-02-26 19:19:00,0.0,0.0,0.0,534.3947
2026-02-26 19:20:00,0.0,0.0,0.0,534.3947
2026-02-26 19:21:00,0.0,0.0,0.0,534.3947
2026-02-26 19:22:00,0.0,0.0,0.0,534.3947
2026-02-26 19:23:00,0.0,0.0,0.0,534.3947
2026-02-26 19:24:00,0.0,0.0,0.0,534.3947
2026-02-26 19:25:00,0.0,0.0,0.0,534.3947
2026-02-26 19:26:00,0.0,0.0,0.0,534.3947
2026-02-26 19:27:00,0.0,0.0,0.0,534.3947
2026-02-26 19:28:00,0.0,0.0,0.0,534.3947
2026-02-26 19:29:00,0.0,0.0,0.0,534.3947
2026-02-26 19:30:00,0.0,0.0,0.0,534.3947
2026-02-26 19:31:00,0.0,0.0,0.0,534.3947
2026-02-26 19:32:00,0.0,0.0,0.0,534.3947
2026-02-26 19:33:00,0.0,0.0,0.0,534.3947
2026-02-26 19:34:00,0.0,0.0,0.0,534.3947
2026-02-26 19:35:00,0.0,0.0,0.0,534.3947
2026-02-26 19:36:00,0.0,0.0,0.0,534.3947
2026-02-26 19:37:00,0.0,0.0,0.0,534.3947
2026-02-26 19:38:00,0.0,0.0,0.0,534.3947
2026-02-26 19:39:00,0.0,0.0,0.0,534.3947
2026-02-26 19:40:00,0.0,0.0,0.0,534.3947
2026-02-26 19:41:00,0.0,0.0,0.0,534.3947
2026-02-26 19:42:00,0.0,0.0,0.0,534.3947
2026-02-26 19:43:00,0.0,0.0,0.0,534.3947
2026-02-26 19:44:00,0.0,0.0,0.0,534.3947
2026-02-26 19:45:00,0.0,0.0,0.0,534.3947
2026-02-26 19:46:00,0.0,0.0,0.0,534.3947
2026-02-26 19:47:00,0.0,0.0,0.0,534.3947
2026-02-26 19:48:00,0.0,0.0,0.0,534.3947
2026-02-26 19:49:00,0.0,0.0,0.0,534.3947
2026-02-26 19:50:00,0.0,0.0,0.0,534.3947
2026-02-26 19:51:00,0.0,0.0,0.0,534.3947
2026-02-26 19:52:00,0.0,0.0,0.0,534.3947
2026-02-26 19:53:00,0.0,0.0,0.0,534.3947
2026-02-26 19:54:00,0.0,0.0,0.0,534.3947
2026-02-26 19:55:00,0.0,0.0,0.0,534.3947
2026-02-26 19:56:00,0.0,0.0,0.0,534.3947
2026-02-26 19:57:00,0.0,0.0,0.0,534.3947
2026-02-26 19:58:00,0.0,0.0,0.0,534.3947
2026-02-26 19:59:00,0.0,0.0,0.0,534.3947
2026-02-26 20:00:00,0.0,0.0,0.0,534.3947
2026-02-26 20:01:00,0.0,0.0,0.0,534.3947
2026-02-26 20:02:00,0.0,0.0,0.0,534.3947
2026-02-26 20:03:00,0.0,0.0,0.0,534.3947
2026-02-26 20:04:00,0.0,0.0,0.0,534.3947
2026-02-26 20:05:00,0.0,0.0,0.0,534.3947
2026-02-26 20:06:00,0.0,0.0,0.0,534.3947
2026-02-26 20:07:00,0.0,0.0,0.0,534.3947
2026-02-26 20:08:00,0.0,0.0,0.0,534.3947
2026-02-26 20:09:00,0.0,0.0,0.0,534.3947
2026-02-26 20:10:00,0.0,0.0,0.0,534.3947
2026-02-26 20:11:00,0.0,0.0,0.0,534.3947
2026-02-26 20:12:00,0.0,0.0,0.0,534.3947
2026-02-26 20:13:00,0.0,0.0,0.0,534.3947
2026-02-26 20:14:00,0.0,0.0,0.0,534.3947
2026-02-26 20:15:00,0.0,0.0,0.0,534.3947
2026-02-26 20:16:00,0.0,0.0,0.0,534.3947
2026-02-26 20:17:00,0.0,0.0,0.0,534.3947
2026-02-26 20:18:00,0.0,0.0,0.0,534.3947
2026-02-26 20:19:00,0.0,0.0,0.0,534.3947
2026-02-26 20:20:00,0.0,0.0,0.0,534.3947
2026-02-26 20:21:00,0.0,0.0,0.0,534.3947
2026-02-26 20:22:00,0.0,0.0,0.0,534.3947
2026-02-26 20:23:00,0.0,0.0,0.0,534.3947
2026-02-26 20:24:00,0.0,0.0,0.0,534.3947
2026-02-26 20:25:00,0.0,0.0,0.0,534.3947
2026-02-26 20:26:00,0.0,0.0,0.0,534.3947
2026-02-26 20:27:00,0.0,0.0,0.0,534.3947
2026-02-26 20:28:00,0.0,0.0,0.0,534.3947
2026-02-26 20:29:00,0.0,0.0,0.0,534.3947
2026-02-26 20:30:00,0.0,0.0,0.0,534.3947
2026-02-26 20:31:00,0.0,0.0,0.0,534.3947
2026-02-26 20:32:00,0.0,0.0,0.0,534.3947
2026-02-26 20:33:00,0.0,0.0,0.0,534.3947
2026-02-26 20:34:00,0.0,0.0,0.0,534.3947
2026-02-26 20:35:00,0.0,0.0,0.0,534.3947
2026-02-26 20:36:00,0.0,0.0,0.0,534.3947
2026-02-26 20:37:00,0.0,0.0,0.0,534.3947
2026-02-26 20:38:00,0.0,0.0,0.0,534.3947
2026-02-26 20:39:00,0.0,0.0,0.0,534.3947
2026-02-26 20:40:00,0.0,0.0,0.0,534.3947
2026-02-26 20:41:00,0.0,0.0,0.0,534.3947
2026-02-26 20:42:00,0.0,0.0,0.0,534.3947
2026-02-26 20:43:00,0.0,0.0,0.0,534.3947
2026-02-26 20:44:00,0.0,0.0,0.0,534.3947
2026-02-26 20:45:00,0.0,0.0,0.0,534.3947
2026-02-26 20:46:00,0.0,0.0,0.0,534.3947
2026-02-26 20:47:00,0.0,0.0,0.0,534.3947
2026-02-26 20:48:00,0.0,0.0,0.0,534.3947
2026-02-26 20:49:00,0.0,0.0,0.0,534.3947
2026-02-26 20:50:00,0.0,0.0,0.0,534.3947
2026-02-26 20:51:00,0.0,0.0,0.0,534.3947
2026-02-26 20:52:00,0.0,0.0,0.0,534.3947
2026-02-26 20:53:00,0.0,0.0,0.0,534.3947
2026-02-26 20:54:00,0.0,0.0,0.0,534.3947
2026-02-26 20:55:00,0.0,0.0,0.0,534.3947
2026-02-26 20:56:00,0.0,0.0,0.0,534.3947
2026-02-26 20:57:00,0.0,0.0,0.0,534.3947
2026-02-26 20:58:00,0.0,0.0,0.0,534.3947
2026-02-26 20:59:00,0.0,0.0,0.0,534.3947
2026-02-26 21:00:00,0.0,0.0,0.0,534.3947
2026-02-26 21:01:00,0.0,0.0,0.0,534.3947
2026-02-26 21:02:00,0.0,0.0,0.0,534.3947
2026-02-26 21:03:00,0.0,0.0,0.0,534.3947
2026-02-26 21:04:00,0.0,0.0,0.0,534.3947
2026-02-26 21:05:00,0.0,0.0,0.0,534.3947
2026-02-26 21:06:00,0.0,0.0,0.0,534.3947
2026-02-26 21:07:00,0.0,0.0,0.0,534.3947
2026-02-26 21:08:00,0.0,0.0,0.0,534.3947
2026-02-26 21:09:00,0.0,0.0,0.0,534.3947
2026-02-26 21:10:00,0.0,0.0,0.0,534.3947
2026-02-26 21:11:00,0.0,0.0,0.0,534.3947
2026-02-26 21:12:00,0.0,0.0,0.0,534.3947
2026-02-26 21:13:00,0.0,0.0,0.0,534.3947
2026-02-26 21:14:00,0.0,0.0,0.0,534.3947
2026-02-26 21:15:00,0.0,0.0,0.0,534.3947
2026-02-26 21:16:00,0.0,0.0,0.0,534.3947
2026-02-26 21:17:00,0.0,0.0,0.0,534.3947
2026-02-26 21:18:00,0.0,0.0,0.0,534.3947
2026-02-26 21:19:00,0.0,0.0,0.0,534.3947
2026-02-26 21:20:00,0.0,0.0,0.0,534.3947
2026-02-26 21:21:00,0.0,0.0,0.0,534.3947
2026-02-26 21:22:00,0.0,0.0,0.0,534.3947
2026-02-26 21:23:00,0.0,0.0,0.0,534.3947
2026-02-26 21:24:00,0.0,0.0,0.0,534.3947
2026-02-26 21:25:00,0.0,0.0,0.0,534.3947
2026-02-26 21:26:00,0.0,0.0,0.0,534.3947
2026-02-26 21:27:00,0.0,0.0,0.0,534.3947
2026-02-26 21:28:00,0.0,0.0,0.0,534.3947
2026-02-26 21:29:00,0.0,0.0,0.0,534.3947
2026-02-26 21:30:00,0.0,0.0,0.0,534.3947
2026-02-26 21:31:00,0.0,0.0,0.0,534.3947
2026-02-26 21:32:00,0.0,0.0,0.0,534.3947
2026-02-26 21:33:00,0.0,0.0,0.0,534.3947
2026-02-26 21:34:00,0.0,0.0,0.0,534.3947
2026-02-26 21:35:00,0.0,0.0,0.0,534.3947
2026-02-26 21:36:00,0.0,0.0,0.0,534.3947
2026-02-26 21:37:00,0.0,0.0,0.0,534.3947
2026-02-26 21:38:00,0.0,0.0,0.0,534.3947
2026-02-26 21:39:00,0.0,0.0,0.0,534.3947
2026-02-26 21:40:00,0.0,0.0,0.0,534.3947
2026-02-26 21:41:00,0.0,0.0,0.0,534.3947
2026-02-26 21:42:00,0.0,0.0,0.0,534.3947
2026-02-26 21:43:00,0.0,0.0,0.0,534.3947
2026-02-26 21:44:00,0.0,0.0,0.0,534.3947
2026-02-26 21:45:00,0.0,0.0,0.0,534.3947
2026-02-26 21:46:00,0.0,0.0,0.0,534.3947
2026-02-26 21:47:00,0.0,0.0,0.0,534.3947
2026-02-26 21:48:00,0.0,0.0,0.0,534.3947
2026-02-26 21:49:00,0.0,0.0,0.0,534.3947
2026-02-26 21:50:00,0.0,0.0,0.0,534.3947
2026-02-26 21:51:00,0.0,0.0,0.0,534.3947
2026-02-26 21:52:00,0.0,0.0,0.0,534.3947
2026-02-26 21:53:00,0.0,0.0,0.0,534.3947
2026-02-26 21:54:00,0.0,0.0,0.0,534.3947
2026-02-26 21:55:00,0.0,0.0,0.0,534.3947
2026-02-26 21:56:00,0.0,0.0,0.0,534.3947
2026-02-26 21:57:00,0.0,0.0,0.0,534.3947
2026-02-26 21:58:00,0.0,0.0,0.0,534.3947
2026-02-26 21:59:00,0.0,0.0,0.0,534.3947
2026-02-26 22:00:00,0.0,0.0,0.0,534.3947
2026-02-26 22:01:00,0.0,0.0,0.0,534.3947
2026-02-26 22:02:00,0.0,0.0,0.0,534.3947
2026-02-26 22:03:00,0.0,0.0,0.0,534.3947
2026-02-26 22:04:00,0.0,0.0,0.0,534.3947
2026-02-26 22:05:00,0.0,0.0,0.0,534.3947
2026-02-26 22:06:00,0.0,0.0,0.0,534.3947
2026-02-26 22:07:00,0.0,0.0,0.0,534.3947
2026-02-26 22:08:00,0.0,0.0,0.0,534.3947
2026-02-26 22:09:00,0.0,0.0,0.0,534.3947
2026-02-26 22:10:00,0.0,0.0,0.0,534.3947
2026-02-26 22:11:00,0.0,0.0,0.0,534.3947
2026-02-26 22:12:00,0.0,0.0,0.0,534.3947
2026-02-26 22:13:00,0.0,0.0,0.0,534.3947
2026-02-26 22:14:00,0.0,0.0,0.0,534.3947
2026-02-26 22:15:00,0.0,0.0,0.0,534.3947
2026-02-26 22:16:00,0.0,0.0,0.0,534.3947
2026-02-26 22:17:00,0.0,0.0,0.0,534.3947
2026-02-26 22:18:00,0.0,0.0,0.0,534.3947
2026-02-26 22:19:00,0.0,0.0,0.0,534.3947
2026-02-26 22:20:00,0.0,0.0,0.0,534.3947
2026-02-26 22:21:00,0.0,0.0,0.0,534.3947
2026-02-26 22:22:00,0.0,0.0,0.0,534.3947
2026-02-26 22:23:00,0.0,0.0,0.0,534.3947
2026-02-26 22:24:00,0.0,0.0,0.0,534.3947
2026-02-26 22:25:00,0.0,0.0,0.0,534.3947
2026-02-26 22:26:00,0.0,0.0,0.0,534.3947
2026-02-26 22:27:00,0.0,0.0,0.0,534.3947
2026-02-26 22:28:00,0.0,0.0,0.0,534.3947
2026-02-26 22:29:00,0.0,0.0,0.0,534.3947
2026-02-26 22:30:00,0.0,0.0,0.0,534.3947
2026-02-26 22:31:00,0.0,0.0,0.0,534.3947
2026-02-26 22:32:00,0.0,0.0,0.0,534.3947
2026-02-26 22:33:00,0.0,0.0,0.0,534.3947
2026-02-26 22:34:00,0.0,0.0,0.0,534.3947
2026-02-26 22:35:00,0.0,0.0,0.0,534.3947
2026-02-26 22:36:00,0.0,0.0,0.0,534.3947
2026-02-26 22:37:00,0.0,0.0,0.0,534.3947
2026-02-26 22:38:00,0.0,0.0,0.0,534.3947
2026-02-26 22:39:00,0.0,0.0,0.0,534.3947
2026-02-26 22:40:00,0.0,0.0,0.0,534.3947
2026-02-26 22:41:00,0.0,0.0,0.0,534.3947
2026-02-26 22:42:00,0.0,0.0,0.0,534.3947
2026-02-26 22:43:00,0.0,0.0,0.0,534.3947
2026-02-26 22:44:00,0.0,0.0,0.0,534.3947
2026-02-26 22:45:00,0.0,0.0,0.0,534.3947
2026-02-26 22:46:00,0.0,0.0,0.0,534.3947
2026-02-26 22:47:00,0.0,0.0,0.0,534.3947
2026-02-26 22:48:00,0.0,0.0,0.0,534.3947
2026-02-26 22:49:00,0.0,0.0,0.0,534.3947
2026-02-26 22:50:00,0.0,0.0,0.0,534.3947
2026-02-26 22:51:00,0.0,0.0,0.0,534.3947
2026-02-26 22:52:00,0.0,0.0,0.0,534.3947
2026-02-26 22:53:00,0.0,0.0,0.0,534.3947
2026-02-26 22:54:00,0.0,0.0,0.0,534.3947
2026-02-26 22:55:00,0.0,0.0,0.0,534.3947
2026-02-26 22:56:00,0.0,0.0,0.0,534.3947
2026-02-26 22:57:00,0.0,0.0,0.0,534.3947
2026-02-26 22:58:00,0.0,0.0,0.0,534.3947
2026-02-26 22:59:00,0.0,0.0,0.0,534.3947
2026-02-26 23:00:00,0.0,0.0,0.0,534.3947
2026-02-26 23:01:00,0.0,0.0,0.0,534.3947
2026-02-26 23:02:00,0.0,0.0,0.0,534.3947
2026-02-26 23:03:00,0.0,0.0,0.0,534.3947
2026-02-26 23:04:00,0.0,0.0,0.0,534.3947
2026-02-26 23:05:00,0.0,0.0,0.0,534.3947
2026-02-26 23:06:00,0.0,0.0,0.0,534.3947
2026-02-26 23:07:00,0.0,0.0,0.0,534.3947
2026-02-26 23:08:00,0.0,0.0,0.0,534.3947
2026-02-26 23:09:00,0.0,0.0,0.0,534.3947
2026-02-26 23:10:00,0.0,0.0,0.0,534.3947
2026-02-26 23:11:00,0.0,0.0,0.0,534.3947
2026-02-26 23:12:00,0.0,0.0,0.0,534.3947
2026-02-26 23:13:00,0.0,0.0,0.0,534.3947
2026-02-26 23:14:00,0.0,0.0,0.0,534.3947
2026-02-26 23:15:00,0.0,0.0,0.0,534.3947
2026-02-26 23:16:00,0.0,0.0,0.0,534.3947
2026-02-26 23:17:00,0.0,0.0,0.0,534.3947
2026-02-26 23:18:00,0.0,0.0,0.0,534.3947
2026-02-26 23:19:00,0.0,0.0,0.0,534.3947
2026-02-26 23:20:00,0.0,0.0,0.0,534.3947
2026-02-26 23:21:00,0.0,0.0,0.0,534.3947
2026-02-26 23:22:00,0.0,0.0,0.0,534.3947
2026-02-26 23:23:00,0.0,0.0,0.0,534.3947
2026-02-26 23:24:00,0.0,0.0,0.0,534.3947
2026-02-26 23:25:00,0.0,0.0,0.0,534.3947
2026-02-26 23:26:00,0.0,0.0,0.0,534.3947
